"","tracts","est","ci_l","ci_h","p","pFDR"
"248","MD_IFOFR",-0.0821855214790397,-0.244710440190395,0.0803393972323157,0.287814639092416,0.999339937233234
"249","RD_IFOFR",-0.0444083208934068,-0.202573697201715,0.113757055414902,0.549132400206888,0.999339937233234
"250","AD_IFOFR",-0.145951452201178,-0.320001511437693,0.0280986070353372,0.102168027118479,0.999339937233234
"251","smt_fa_IFOFR",0.0618150810934714,-0.114846586918404,0.238476749105347,0.232015571508686,0.999339937233234
"252","smt_long_IFOFR",-0.0517329152629662,-0.221251521619064,0.117785691093132,0.552823865779479,0.999339937233234
"253","smt_md_IFOFR",-0.0707056561093388,-0.235628899961248,0.0942175877425708,0.415315610346773,0.999339937233234
"254","smt_trans_IFOFR",-0.0798422267833332,-0.24841644946332,0.088731995896654,0.268131375723283,0.999339937233234
"255","smt_mc_intra_IFOFR",0.0580457670415481,-0.114879941415674,0.23097147549877,0.495503399356149,0.999339937233234
"256","smt_mc_extramd_IFOFR",-0.0785171444896588,-0.245300999303332,0.0882667103240139,0.379758421082243,0.999339937233234
"257","smt_mc_extratrans_IFOFR",-0.0738024217565999,-0.2388586023731,0.0912537588599005,0.425970494342085,0.999339937233234
"258","smt_mc_diff_IFOFR",-0.0329649973607835,-0.212366671518685,0.146436676797118,0.663772438932815,0.999339937233234
"259","awf_IFOFR",0.0185212610853431,-0.149425186896427,0.186467709067113,0.822902158319378,0.999339937233234
"260","radEAD_IFOFR",-0.0444925351560746,-0.205310309399604,0.116325239087455,0.55436085399376,0.999339937233234
"261","v_intra_ILFL",-0.00829912009476348,-0.185314665840944,0.168716425651417,0.913459647953411,0.999339937233234
"262","v_extra_ILFL",0.0796995627296729,-0.0986533731910871,0.258052498650433,0.299845206706831,0.999339937233234
"263","v_csf_ILFL",-0.0335284450797685,-0.213262382483336,0.146205492323799,0.61422568118568,0.999339937233234
"264","micro_Rd_ILFL",-0.0582870271109228,-0.227440578257184,0.110866524035339,0.456197611833439,0.999339937233234
"265","micro_FA_ILFL",0.0246438849457063,-0.153207473999305,0.202495243890717,0.73332205294,0.999339937233234
"266","micro_Ax_ILFL",-0.00313840341517894,-0.183016155409498,0.17673934857914,0.964848333389515,0.999339937233234
"267","micro_ADC_ILFL",-0.055457947012536,-0.229793192255128,0.118877298230056,0.486890010272859,0.999339937233234
"268","Dax_intra_ILFL",0.0165681567410135,-0.163193185541304,0.196329499023331,0.814319895447461,0.999339937233234
"269","Dax_extra_ILFL",-0.00170232654070374,-0.181186951986326,0.177782298904919,0.981678652102696,0.999339937233234
"270","mk_ILFL",-0.0189813003601526,-0.193214755977583,0.155252155257278,0.789719492616885,0.999339937233234
"271","rk_ILFL",-0.0143465249778002,-0.184248901060108,0.155555851104508,0.852415163253094,0.999339937233234
"272","ak_ILFL",0.0304083596130952,-0.147172516393816,0.207989235620007,0.697681263393762,0.999339937233234
"273","FA_ILFL",-0.0999691802399277,-0.258695977613852,0.0587576171339963,0.196713059322698,0.999339937233234
"274","MD_ILFL",-0.0896164600787596,-0.258774615814268,0.0795416956567489,0.221772243859103,0.999339937233234
"275","RD_ILFL",-0.0358287034456881,-0.19939894336386,0.127741536472484,0.630976780666856,0.999339937233234
"276","AD_ILFL",-0.177990135720311,-0.356529947249831,0.00054967580920795,0.0177560406572025,0.999339937233234
"277","smt_fa_ILFL",0.0024425779924242,-0.174005165802571,0.178890321787419,0.968212412174191,0.999339937233234
"278","smt_long_ILFL",-0.0756454099941142,-0.251652712279901,0.100361892291673,0.335334875952759,0.999339937233234
"279","smt_md_ILFL",-0.0816770169023475,-0.253004784592473,0.0896507507877776,0.29441666674712,0.999339937233234
"280","smt_trans_ILFL",-0.0136861326987079,-0.18408186097774,0.156709595580324,0.84286199065371,0.999339937233234
"281","smt_mc_intra_ILFL",-0.0357159332905886,-0.209448471283369,0.138016604702192,0.635016837797282,0.999339937233234
"282","smt_mc_extramd_ILFL",-0.0958724945969407,-0.268208132636205,0.0764631434423235,0.192211510535137,0.999339937233234
"283","smt_mc_extratrans_ILFL",-0.0184476465192093,-0.189132281560783,0.152236988522364,0.804987665664441,0.999339937233234
"284","smt_mc_diff_ILFL",-0.120067989559459,-0.299774913968377,0.0596389348494603,0.113178271466046,0.999339937233234
"285","awf_ILFL",-0.0478100666439685,-0.219259090740604,0.123638957452667,0.523554981234896,0.999339937233234
"286","radEAD_ILFL",-0.0372590223228674,-0.216894893781208,0.142376849135473,0.183684639474977,0.999339937233234
"287","v_intra_ILFR",-0.0164847177299557,-0.193659552750873,0.160690117290962,0.832934713556283,0.999339937233234
"288","v_extra_ILFR",0.0639232338234983,-0.114372854086617,0.242219321733614,0.438414880652542,0.999339937233234
"289","v_csf_ILFR",-0.0180521266420088,-0.19786227263974,0.161758019355722,0.800617566040694,0.999339937233234
"290","micro_Rd_ILFR",-0.00608695002589626,-0.178215094704701,0.166041194652908,0.942944542959735,0.999339937233234
"291","micro_FA_ILFR",0.00901858816068007,-0.169217305833556,0.187254482154916,0.903330724623969,0.999339937233234
"292","micro_Ax_ILFR",0.00111070290349351,-0.178781062598989,0.181002468405976,0.987647421715373,0.999339937233234
"293","micro_ADC_ILFR",-0.0254298315898329,-0.201640542841621,0.150780879661955,0.762534834043344,0.999339937233234
"294","Dax_intra_ILFR",0.0086159465629204,-0.171232697075891,0.188464590201732,0.903476771494913,0.999339937233234
"295","Dax_extra_ILFR",-0.00229477510517361,-0.181973921440645,0.177384371230298,0.975458831485579,0.999339937233234
"296","mk_ILFR",-0.0197600650537133,-0.194487133700815,0.154967003593388,0.803255349147055,0.999339937233234
"297","rk_ILFR",-0.0405615850324858,-0.211738942230237,0.130615772165265,0.622749972155427,0.999339937233234
"298","ak_ILFR",0.0401771858744036,-0.137741459615711,0.218095831364518,0.681630927386073,0.999339937233234
"299","FA_ILFR",-0.143152271008421,-0.304112631911246,0.0178080898944045,0.0773002303532661,0.999339937233234
"300","MD_ILFR",-0.0493073556569518,-0.221536011559053,0.122921300245149,0.549854859901098,0.999339937233234
"301","RD_ILFR",0.00653003549937545,-0.160936130931061,0.173996201929812,0.938260929626166,0.999339937233234
"302","AD_ILFR",-0.146091449037776,-0.32499665221931,0.0328137541437568,0.071080416987136,0.999339937233234
"303","smt_fa_ILFR",-0.0490391802103376,-0.225850537542122,0.127772177121447,0.474211694177202,0.999339937233234
"304","smt_long_ILFR",-0.101530079174808,-0.278348147497639,0.0752879891480222,0.249616692032367,0.999339937233234
"305","smt_md_ILFR",-0.0748164818350965,-0.248840235901336,0.0992072722311433,0.376383644847526,0.999339937233234
"306","smt_trans_ILFR",0.0378264869949494,-0.134243804726425,0.209896778716324,0.602344951917589,0.999339937233234
"307","smt_mc_intra_ILFR",-0.053108396510785,-0.22743037451406,0.12121358149249,0.497169001091458,0.999339937233234
"308","smt_mc_extramd_ILFR",-0.0805135705973459,-0.256172575212213,0.0951454340175216,0.336030379006889,0.999339937233234
"309","smt_mc_extratrans_ILFR",-0.00903711967715671,-0.181001728466181,0.162927489111867,0.91024075474936,0.999339937233234
"310","smt_mc_diff_ILFR",-0.120406615386022,-0.300021745052414,0.059208514280371,0.153683936969684,0.999339937233234
"311","awf_ILFR",-0.0652236257539016,-0.236507627296509,0.106060375788706,0.405401869803013,0.999339937233234
"312","radEAD_ILFR",-0.0181425863272743,-0.189126418606083,0.152841245951534,0.833781447939256,0.999339937233234
"313","v_intra_SLFL",-0.0137280238334873,-0.1899620898514,0.162506042184425,0.856570109626382,0.999339937233234
"314","v_extra_SLFL",0.0289371492975815,-0.146758129649816,0.204632428244979,0.70299163883848,0.999339937233234
"315","v_csf_SLFL",-0.0223745534876176,-0.20213492201448,0.157385815039244,0.730459138989787,0.999339937233234
"316","micro_Rd_SLFL",0.0473062748082259,-0.119129380377545,0.213741929993996,0.599317932926154,0.999339937233234
"317","micro_FA_SLFL",-0.00680490628645491,-0.184489104805499,0.170879292232589,0.925488646434475,0.999339937233234
"318","micro_Ax_SLFL",0.0221751275547877,-0.1575921132918,0.201942368401376,0.755744630799056,0.999339937233234
"319","micro_ADC_SLFL",0.0392080312733622,-0.13463330615278,0.213049368699504,0.638718093343742,0.999339937233234
"320","Dax_intra_SLFL",0.0260140619238476,-0.153529843670709,0.205557967518404,0.717291639121745,0.999339937233234
"321","Dax_extra_SLFL",0.0192128839588625,-0.160048881016732,0.198474648934457,0.79664034739348,0.999339937233234
"322","mk_SLFL",-0.0292204760084246,-0.200126011600622,0.141685059583772,0.683800927315825,0.999339937233234
"323","rk_SLFL",-0.0784780480343045,-0.24756117380659,0.0906050777379814,0.32287348506662,0.999339937233234
"324","ak_SLFL",-0.00076952514844379,-0.172827334330679,0.171288284033791,0.99151980391376,0.999339937233234
"325","FA_SLFL",-0.136304825016916,-0.299877386963127,0.0272677369292951,0.0876054403836851,0.999339937233234
"326","MD_SLFL",0.0514179570508371,-0.114858857949753,0.217694772051427,0.54449346185223,0.999339937233234
"327","RD_SLFL",0.0862382268904439,-0.0774953965929044,0.249971850373792,0.315684845309891,0.999339937233234
"328","AD_SLFL",-0.0308923030101035,-0.204471956543941,0.142687350523734,0.703202799772413,0.999339937233234
"329","smt_fa_SLFL",-0.0380139500294384,-0.214183337302905,0.138155437244028,0.6576853070325,0.999339937233234
"330","smt_long_SLFL",0.0366441234054154,-0.134614837988344,0.207903084799175,0.656450934810031,0.999339937233234
"331","smt_md_SLFL",0.0467813965641941,-0.12061484310465,0.214177636233039,0.55680795250627,0.999339937233234
"332","smt_trans_SLFL",0.0499343735994623,-0.118878302829641,0.218747050028566,0.576520261019093,0.999339937233234
"333","smt_mc_intra_SLFL",-0.031280386122597,-0.202276575988765,0.139715803743571,0.667496580799835,0.999339937233234
"334","smt_mc_extramd_SLFL",0.0631295579533566,-0.1059953804773,0.232254496384014,0.428979198549233,0.999339937233234
"335","smt_mc_extratrans_SLFL",0.0623972462514985,-0.103765027609226,0.228559520112223,0.419200454600304,0.999339937233234
"336","smt_mc_diff_SLFL",0.0220266660092099,-0.157438890650122,0.201492222668542,0.770845409112046,0.999339937233234
"337","awf_SLFL",-0.0821144919968982,-0.250247695943038,0.0860187119492416,0.275445293528482,0.999339937233234
"338","radEAD_SLFL",0.0682390356600594,-0.0986518482142886,0.235129919534407,0.405890805222147,0.999339937233234
"339","v_intra_SLFR",0.000256726463397346,-0.176253494183677,0.176766947110472,0.997269566167236,0.999339937233234
"340","v_extra_SLFR",0.0230711758909638,-0.153929378293182,0.20007173007511,0.757124558775399,0.999339937233234
"341","v_csf_SLFR",-0.0261681584532905,-0.205897292605054,0.153560975698473,0.681909839616758,0.999339937233234
"342","micro_Rd_SLFR",0.0185293562973051,-0.146199899973848,0.183258612568458,0.821266610445216,0.999339937233234
"343","micro_FA_SLFR",0.00529414571699112,-0.172140708961985,0.182729000395967,0.941583797973598,0.999339937233234
"344","micro_Ax_SLFR",0.020797729469449,-0.158940811479813,0.200536270418711,0.768062862009458,0.999339937233234
"345","micro_ADC_SLFR",0.0250699453531472,-0.147802316610956,0.197942207317251,0.758418962892912,0.999339937233234
"346","Dax_intra_SLFR",0.0261571066000882,-0.153428354107222,0.205742567307399,0.710399644482899,0.999339937233234
"347","Dax_extra_SLFR",0.0205393463331928,-0.158741895139865,0.19982058780625,0.777666316623975,0.999339937233234
"348","mk_SLFR",-0.00529611564373729,-0.176678146466855,0.166085915179381,0.941086558967215,0.999339937233234
"349","rk_SLFR",-0.0708298433918878,-0.240066174737261,0.098406487953485,0.367998628143501,0.999339937233234
"350","ak_SLFR",0.0852032445320299,-0.0866848318188395,0.257091320882899,0.313681622359494,0.999339937233234
"351","FA_SLFR",-0.164668720985697,-0.328020697470615,-0.00131674450077821,0.0399791051545367,0.999339937233234
"352","MD_SLFR",0.0204859129461509,-0.144728988928862,0.185700814821164,0.793900830571287,0.999339937233234
"353","RD_SLFR",0.0680217696473776,-0.0946892335473741,0.230732772842129,0.390804995362652,0.999339937233234
"354","AD_SLFR",-0.0807693337415582,-0.253262649641742,0.0917239821586258,0.307236765343932,0.999339937233234
"355","smt_fa_SLFR",0.00597835289097603,-0.170320498573018,0.18227720435497,0.91950421425209,0.999339937233234
"356","smt_long_SLFR",0.0244116904154536,-0.145305999402074,0.194129380232981,0.762532204255326,0.999339937233234
"357","smt_md_SLFR",0.0249591036456433,-0.141200433072374,0.191118640363661,0.752560529014979,0.999339937233234
"358","smt_trans_SLFR",0.0166788342854184,-0.152513935712059,0.185871604282895,0.815464000927145,0.999339937233234
"359","smt_mc_intra_SLFR",-0.0114789135477083,-0.183864209286069,0.160906382190652,0.875458131734537,0.999339937233234
"360","smt_mc_extramd_SLFR",0.0384647229523745,-0.129401447308896,0.206330893213645,0.628239297444365,0.999339937233234
"361","smt_mc_extratrans_SLFR",0.0373115932548392,-0.129097846425341,0.20372103293502,0.627558012079743,0.999339937233234
"362","smt_mc_diff_SLFR",0.01545555437125,-0.163214353206513,0.194125461949013,0.844992005973273,0.999339937233234
"363","awf_SLFR",-0.0676189941046573,-0.235253677276411,0.100015689067097,0.376593376844499,0.999339937233234
"364","radEAD_SLFR",0.0609322255291507,-0.104759485730926,0.226623936789228,0.440800306566839,0.999339937233234
"365","v_intra_UFL",0.0775930084518963,-0.0979491818582781,0.253135198762071,0.344197777809255,0.999339937233234
"366","v_extra_UFL",-0.0963878004050595,-0.274111376257213,0.0813357754470936,0.31570723405075,0.999339937233234
"367","v_csf_UFL",-0.0134111613830958,-0.193161650184192,0.166339327418,0.843207621006279,0.999339937233234
"368","micro_Rd_UFL",-0.0155495851404056,-0.182001344996676,0.150902174715865,0.856641683283293,0.999339937233234
"369","micro_FA_UFL",0.033974004759677,-0.143369440182048,0.211317449701401,0.638936586654768,0.999339937233234
"370","micro_Ax_UFL",0.0442476404897141,-0.135469043752431,0.22396432473186,0.555628204737035,0.999339937233234
"371","micro_ADC_UFL",0.0193987145741276,-0.153600199697404,0.192397628845659,0.821180194208895,0.999339937233234
"372","Dax_intra_UFL",0.00876662098747406,-0.170668831428895,0.188202073403843,0.905674166935708,0.999339937233234
"373","Dax_extra_UFL",0.0129392084825729,-0.165998430752483,0.191876847717629,0.867241276676189,0.999339937233234
"374","mk_UFL",0.12754769969689,-0.04545342473992,0.300548824133701,0.222525075635796,0.999339937233234
"375","rk_UFL",0.0609173698919247,-0.110611888720882,0.232446628504731,0.466893028630502,0.999339937233234
"376","ak_UFL",0.152894300564584,-0.0213379966826156,0.327126597811783,0.2487645746602,0.999339937233234
"377","FA_UFL",-0.130749913915653,-0.296858078311056,0.0353582504797505,0.120252368163562,0.999339937233234
"378","MD_UFL",-0.023736544936382,-0.188426237562288,0.140953147689524,0.768368288433308,0.999339937233234
"379","RD_UFL",0.0295004536985958,-0.133792764136483,0.192793671533674,0.713056121691944,0.999339937233234
"380","AD_UFL",-0.130274938933495,-0.302842086997463,0.042292209130473,0.143126716762994,0.999339937233234
"381","smt_fa_UFL",0.0862680342387701,-0.0913094674783661,0.263845535955906,0.222510947050842,0.999339937233234
"382","smt_long_UFL",0.0204653368093488,-0.151826473330561,0.192757146949259,0.822507085000004,0.999339937233234
"383","smt_md_UFL",-0.0144121863304451,-0.180945620782594,0.152121248121704,0.868955655419621,0.999339937233234
"384","smt_trans_UFL",-0.0905512120306976,-0.258723291721407,0.0776208676600122,0.212040627686956,0.999339937233234
"385","smt_mc_intra_UFL",0.11113960883458,-0.0605923889232528,0.282871606592413,0.23622399156763,0.999339937233234
"386","smt_mc_extramd_UFL",0.0145460018599466,-0.157049748322155,0.186141752042049,0.870434003930906,0.999339937233234
"387","smt_mc_extratrans_UFL",-0.0541267627932532,-0.219110698473116,0.110857172886609,0.564491663856811,0.999339937233234
"388","smt_mc_diff_UFL",0.0874007614633787,-0.092330223462171,0.267131746388928,0.306642386866128,0.999339937233234
"389","awf_UFL",0.0275723938099438,-0.140809449792524,0.195954237412412,0.719648294097025,0.999339937233234
"390","radEAD_UFL",0.0551917504821363,-0.112590366119195,0.222973867083467,0.522518095393057,0.999339937233234
"391","v_intra_UFR",0.0236612606528098,-0.152610067063958,0.199932588369578,0.763870930442529,0.999339937233234
"392","v_extra_UFR",-0.02193836730917,-0.199583719300991,0.155706984682651,0.807353342157826,0.999339937233234
"393","v_csf_UFR",-0.0142343777314897,-0.194047283741293,0.165578528278314,0.834811165741805,0.999339937233234
"394","micro_Rd_UFR",0.0201861302997085,-0.14992182976442,0.190294090363837,0.850478812925663,0.999339937233234
"395","micro_FA_UFR",0.00581897098089441,-0.172321163886491,0.183959105848279,0.93938037212887,0.999339937233234
"396","micro_Ax_UFR",0.0115506510660557,-0.168110336325512,0.191211638457623,0.875405247512781,0.999339937233234
"397","micro_ADC_UFR",0.0129162226161978,-0.161451591185553,0.187284036417948,0.889228962526513,0.999339937233234
"398","Dax_intra_UFR",-0.0103586779792242,-0.18999789250187,0.169280536543421,0.891236234033013,0.999339937233234
"399","Dax_extra_UFR",-0.011093791008562,-0.190266424382797,0.168078842365673,0.886636381788936,0.999339937233234
"400","mk_UFR",0.0754602746148263,-0.0989249274540358,0.249845476683688,0.46436597219793,0.999339937233234
"401","rk_UFR",0.0424421163865467,-0.129973631161303,0.214857863934397,0.618239053875206,0.999339937233234
"402","ak_UFR",0.126711541500346,-0.0499079985269903,0.303331081527683,0.336034519695723,0.999339937233234
"403","FA_UFR",-0.123232092293335,-0.29187347246882,0.0454092878821507,0.183146449349143,0.999339937233234
"404","MD_UFR",-0.0221975998671603,-0.191640360612025,0.147245160877705,0.789275312249965,0.999339937233234
"405","RD_UFR",0.0286993405108765,-0.139000907567917,0.19639958858967,0.749096876836352,0.999339937233234
"406","AD_UFR",-0.119790402981497,-0.295096586382637,0.055515780419643,0.141380128949412,0.999339937233234
"407","smt_fa_UFR",0.0146818913534069,-0.163105683355883,0.192469466062697,0.828443438416877,0.999339937233234
"408","smt_long_UFR",-0.0514399280095342,-0.225794592184201,0.122914736165132,0.542735063352291,0.999339937233234
"409","smt_md_UFR",-0.0527269154865588,-0.223049474580694,0.117595643607576,0.515389420491494,0.999339937233234
"410","smt_trans_UFR",-0.0159387295850088,-0.186482047184246,0.154604588014228,0.829290227892856,0.999339937233234
"411","smt_mc_intra_UFR",0.0460493921737178,-0.127089488367652,0.219188272715088,0.600859754876376,0.999339937233234
"412","smt_mc_extramd_UFR",-0.0427953102273384,-0.217336670507094,0.131746050052417,0.59393436611561,0.999339937233234
"413","smt_mc_extratrans_UFR",-0.052071730878663,-0.221950264504385,0.117806802747059,0.554626022297347,0.999339937233234
"414","smt_mc_diff_UFR",-0.0136102995275393,-0.191557456728206,0.164336857673127,0.8665154463124,0.999339937233234
"415","awf_UFR",0.0251730097206339,-0.146068906952931,0.196414926394199,0.766316173276409,0.999339937233234
"416","radEAD_UFR",0.0401416445368408,-0.131712571223662,0.211995860297343,0.671031113012218,0.999339937233234
"417","v_intra_SLFTL",-0.0526539122451975,-0.230011733887597,0.124703909397202,0.505796363946849,0.999339937233234
"418","v_extra_SLFTL",0.0849689020781632,-0.0933014488248497,0.263239252981176,0.302696985167725,0.999339937233234
"419","v_csf_SLFTL",-0.0202230950080317,-0.200052619691838,0.159606429675775,0.764370643984502,0.999339937233234
"420","micro_Rd_SLFTL",0.0463249212956285,-0.125889358915274,0.218539201506531,0.599273310717796,0.999339937233234
"421","micro_FA_SLFTL",-0.0236361754237893,-0.202201680846905,0.154929329999326,0.751967104158841,0.999339937233234
"422","micro_Ax_SLFTL",-0.00156529214346754,-0.181294700354264,0.178164116067329,0.983997742282322,0.999339937233234
"423","micro_ADC_SLFTL",0.0133594821540024,-0.16198053874866,0.188699503056665,0.871490059406016,0.999339937233234
"424","Dax_intra_SLFTL",0.0142315461332572,-0.165245472840821,0.193708565107335,0.847520328772716,0.999339937233234
"425","Dax_extra_SLFTL",0.00113049266468043,-0.177987976495225,0.180248961824586,0.988619106888316,0.999339937233234
"426","mk_SLFTL",-0.0738896890495958,-0.249006374878251,0.101226996779059,0.3132177349389,0.999339937233234
"427","rk_SLFTL",-0.0880333675572071,-0.261873744740452,0.085807009626038,0.268238411462129,0.999339937233234
"428","ak_SLFTL",0.0307306819612492,-0.147329559282154,0.208790923204652,0.747275976620879,0.999339937233234
"429","FA_SLFTL",-0.106688478329601,-0.269654935630623,0.0562779789714212,0.172107562726841,0.999339937233234
"430","MD_SLFTL",0.00625096114779504,-0.163108257141198,0.175610179436788,0.938839119455803,0.999339937233234
"431","RD_SLFTL",0.033075451544446,-0.131878061973386,0.198028965062278,0.676826655687616,0.999339937233234
"432","AD_SLFTL",-0.0533453728930396,-0.231898681165795,0.125207935379716,0.550236970394742,0.999339937233234
"433","smt_fa_SLFTL",-0.0985057432056572,-0.276803697811057,0.0797922113997426,0.33229041766566,0.999339937233234
"434","smt_long_SLFTL",-0.0258640462205323,-0.200122738320273,0.148394645879209,0.780355635614569,0.999339937233234
"435","smt_md_SLFTL",-0.00275302953506324,-0.173323319601947,0.167817260531821,0.974421750620191,0.999339937233234
"436","smt_trans_SLFTL",0.0683837923929675,-0.1030723823404,0.239839967126335,0.380370711822193,0.999339937233234
"437","smt_mc_intra_SLFTL",-0.0886023460669546,-0.261984652259544,0.084779960125635,0.257900068988854,0.999339937233234
"438","smt_mc_extramd_SLFTL",-0.0144571302067545,-0.188193518356947,0.159279257943438,0.870248050200492,0.999339937233234
"439","smt_mc_extratrans_SLFTL",0.0403518442703676,-0.127917678449752,0.208621366990487,0.611599239345774,0.999339937233234
"440","smt_mc_diff_SLFTL",-0.06714114993057,-0.247032982343166,0.112750682482026,0.450587934221097,0.999339937233234
"441","awf_SLFTL",-0.0934508683466028,-0.26599233403234,0.0790905973391349,0.208078031881066,0.999339937233234
"442","radEAD_SLFTL",0.000639185505217181,-0.168608921307439,0.169887292317873,0.993817775194762,0.999339937233234
"443","v_intra_SLTFR",-0.0609314253191684,-0.236909659574561,0.115046808936224,0.426643297677431,0.999339937233234
"444","v_extra_SLTFR",0.118298738223561,-0.0571709644437347,0.293768440890857,0.130023109967402,0.999339937233234
"445","v_csf_SLTFR",-0.017990854494526,-0.197839392138585,0.161857683149533,0.798355593551029,0.999339937233234
"446","micro_Rd_SLTFR",0.022874407151267,-0.150970583476291,0.196719397778825,0.778807672774967,0.999339937233234
"447","micro_FA_SLTFR",-0.0164584023645279,-0.194426659454978,0.161509854725922,0.822497531176561,0.999339937233234
"448","micro_Ax_SLTFR",-0.00674451988569172,-0.186384047532454,0.172895007761071,0.924449460200075,0.999339937233234
"449","micro_ADC_SLTFR",-0.0171505799649625,-0.194155629975303,0.159854470045378,0.837367766829517,0.999339937233234
"450","Dax_intra_SLTFR",0.0162247454501547,-0.163510815667673,0.195960306567983,0.82179303462298,0.999339937233234
"451","Dax_extra_SLTFR",0.00669563892499051,-0.172879120703607,0.186270398553588,0.927716416584495,0.999339937233234
"452","mk_SLTFR",-0.104607002260111,-0.277277001254798,0.0680629967345763,0.183908009845131,0.999339937233234
"453","rk_SLTFR",-0.107062547216892,-0.278217203509651,0.0640921090758669,0.167767003681583,0.999339937233234
"454","ak_SLTFR",-0.0357387727486232,-0.212355028893018,0.140877483395772,0.721898923993663,0.999339937233234
"455","FA_SLTFR",-0.11253926416912,-0.278539312056733,0.053460783718494,0.162323305945452,0.999339937233234
"456","MD_SLTFR",-0.0278285030403023,-0.201557174704734,0.14590016862413,0.739069693277639,0.999339937233234
"457","RD_SLTFR",0.00612400003909435,-0.164332006354441,0.176580006432629,0.940350822840268,0.999339937233234
"458","AD_SLTFR",-0.0845171367119666,-0.263063849461732,0.094029576037799,0.331209418497323,0.999339937233234
"459","smt_fa_SLTFR",-0.0861087994530098,-0.260467275523865,0.0882496766178453,0.185602307841394,0.999339937233234
"460","smt_long_SLTFR",-0.0730508993341324,-0.250409931082598,0.104308132414333,0.421558282798195,0.999339937233234
"461","smt_md_SLTFR",-0.0377581511096617,-0.213219934847817,0.137703632628494,0.668912193069246,0.999339937233234
"462","smt_trans_SLTFR",0.0908466110213831,-0.0796205208986438,0.26131374294141,0.193990084388231,0.999339937233234
"463","smt_mc_intra_SLTFR",-0.12675904817215,-0.297819083147672,0.0443009868033729,0.0971768207088899,0.999339937233234
"464","smt_mc_extramd_SLTFR",-0.0606624124902816,-0.237551607931776,0.116226782951213,0.496760721632108,0.999339937233234
"465","smt_mc_extratrans_SLTFR",0.0500889210795921,-0.122518251681289,0.222696093840474,0.550641197742896,0.999339937233234
"466","smt_mc_diff_SLTFR",-0.155071169394914,-0.332330270494302,0.022187931704474,0.0654039006134154,0.999339937233234
"467","awf_SLTFR",-0.143523498947932,-0.313054632303764,0.0260076344079008,0.0682790157006063,0.999339937233234
"468","radEAD_SLTFR",-0.045823703463857,-0.219520376785279,0.127872969857565,0.596782998579032,0.999339937233234
"469","v_intra_FMIN",0.0225441304423178,-0.150059998733164,0.1951482596178,0.787387801815261,0.999339937233234
"470","v_extra_FMIN",-0.0329603539962126,-0.208326897049612,0.142406189057187,0.717012459613176,0.999339937233234
"471","v_csf_FMIN",-0.00979874463435028,-0.189252522589038,0.169655033320337,0.883263820275492,0.999339937233234
"472","micro_Rd_FMIN",0.0781935886898,-0.0782962707242803,0.23468344810388,0.285914461589201,0.999339937233234
"473","micro_FA_FMIN",-0.014064352292986,-0.188318722800876,0.160190018214904,0.850970154487725,0.999339937233234
"474","micro_Ax_FMIN",0.0449172511508211,-0.134400853253589,0.224235355555232,0.516068706275836,0.999339937233234
"475","micro_ADC_FMIN",0.0812425124054431,-0.0846499901570515,0.247135014967938,0.27425250090226,0.999339937233234
"476","Dax_intra_FMIN",0.0133651542448349,-0.165703897112815,0.192434205602485,0.861859043071526,0.999339937233234
"477","Dax_extra_FMIN",0.032081773006063,-0.14619892120507,0.210362467217196,0.667587438103744,0.999339937233234
"478","mk_FMIN",0.128831477710604,-0.0427601620470648,0.300423117468273,0.342362722436192,0.999339937233234
"479","rk_FMIN",0.0109838138357096,-0.159539745551488,0.181507373222907,0.897912207016075,0.999339937233234
"480","ak_FMIN",0.206561744007072,0.0291914588010061,0.383932029213138,0.282652622121014,0.999339937233234
"481","FA_FMIN",-0.18425953985833,-0.334300618180255,-0.0342184615364057,0.0144327710516817,0.999339937233234
"482","MD_FMIN",0.0412942515609111,-0.115979773825891,0.198568276947713,0.631314074405336,0.999339937233234
"483","RD_FMIN",0.094462310914524,-0.0578424690845419,0.24676709091359,0.198500683664697,0.999339937233234
"484","AD_FMIN",-0.0761197093608187,-0.247990804899625,0.0957513861779876,0.513011319892934,0.999339937233234
"485","smt_fa_FMIN",0.0941981310146852,-0.0788038925244776,0.267200154553848,0.175415105422258,0.999339937233234
"486","smt_long_FMIN",0.0462159800025087,-0.122062558222088,0.214494518227105,0.610533955482053,0.999339937233234
"487","smt_md_FMIN",0.0272755555004428,-0.134850094512908,0.189401205513794,0.773009779885292,0.999339937233234
"488","smt_trans_FMIN",-0.0275992988947872,-0.191109774292371,0.135911176502796,0.747140538648028,0.999339937233234
"489","smt_mc_intra_FMIN",0.0454385265275451,-0.122566533774462,0.213443586829552,0.635508775736845,0.999339937233234
"490","smt_mc_extramd_FMIN",0.0408813923244167,-0.121732090328326,0.203494874977159,0.699480160822642,0.999339937233234
"491","smt_mc_extratrans_FMIN",0.0248591801696357,-0.134767507400737,0.184485867740009,0.809188508904257,0.999339937233234
"492","smt_mc_diff_FMIN",0.0367713711130691,-0.141343289810781,0.21488603203692,0.650387133036553,0.999339937233234
"493","awf_FMIN",-0.0157003628709217,-0.178444385571635,0.147043659829792,0.856925515500793,0.999339937233234
"494","radEAD_FMIN",0.123683221647519,-0.0320927775817318,0.279459220876771,0.0766982246039419,0.999339937233234
"495","v_intra_FMAJ",0.0300395710894499,-0.14708871292879,0.20716785510769,0.701228889194097,0.999339937233234
