"","tracts","est","ci_l","ci_h","p","pFDR"
"76","smt_mc_diff_CSTL",0.0481058062946599,-0.134637200785468,0.230848813374787,0.571659501939412,0.955250448053141
"77","awf_CSTL",0.0757061223955211,-0.0991668027371415,0.250579047528184,0.403508140757051,0.877925661898187
"78","radEAD_CSTL",-0.0687558842451709,-0.250498791815161,0.112987023324819,0.50153247741245,0.915076800892891
"79","v_intra_CSTR",0.0130127670335767,-0.167781411958894,0.193806946026048,0.896287243594431,0.985377541445192
"80","v_extra_CSTR",-0.134417975732275,-0.314428658846384,0.045592707381834,0.141176313823635,0.751538873747432
"81","v_csf_CSTR",-0.0349041102185768,-0.214424604714502,0.144616384277348,0.749661336565602,0.966917947956164
"82","micro_Rd_CSTR",-0.0941008713008921,-0.270431040147932,0.0822292975461481,0.294088558480554,0.796489845884834
"83","micro_FA_CSTR",0.00691017007068028,-0.17399214002461,0.187812480165971,0.944207851973082,0.985536226738151
"84","micro_Ax_CSTR",-0.107405164965984,-0.289997941946511,0.0751876120145419,0.35460064149628,0.838146970809389
"85","micro_ADC_CSTR",-0.10936924092928,-0.291887422124747,0.0731489402661872,0.296458884812659,0.797825293680982
"86","Dax_intra_CSTR",-0.101496808496623,-0.284710315053973,0.0817166980607272,0.350201270314534,0.838146970809389
"87","Dax_extra_CSTR",-0.116619580054806,-0.299634404360667,0.066395244251055,0.293730868083361,0.796489845884834
"88","mk_CSTR",-0.00223027367292404,-0.180799362638497,0.176338815292649,0.97707081351687,0.987263736173718
"89","rk_CSTR",-0.0122846448937778,-0.188927770583614,0.164358480796058,0.883080849006033,0.985377541445192
"90","ak_CSTR",0.0504681311306131,-0.131052900382488,0.231989162643714,0.457920394467888,0.901651218028642
"91","FA_CSTR",0.0392658710745218,-0.134572793734243,0.213104535883286,0.658524301911226,0.960328720443831
"92","MD_CSTR",-0.0352364980231858,-0.211899252504967,0.141426256458595,0.700335658704356,0.966917947956164
"93","RD_CSTR",-0.0391265091981458,-0.212972067222066,0.134719048825775,0.668062440989419,0.961479919972844
"94","AD_CSTR",0.000513169369104832,-0.181959996802647,0.182986335540857,0.995146923793743,0.995951792002337
"95","smt_fa_CSTR",0.106868084013106,-0.0733598514688259,0.287096019495039,0.104227971427575,0.661545458462323
"96","smt_long_CSTR",-0.0080358880901232,-0.189572859287022,0.173501083106776,0.927620686362268,0.985377541445192
"97","smt_md_CSTR",-0.0379927948628113,-0.216783452151261,0.140797862425639,0.667114252322344,0.961479919972844
"98","smt_trans_CSTR",-0.109733536381257,-0.286600615683771,0.0671335429212572,0.123132768662715,0.735922773817858
"99","smt_mc_intra_CSTR",0.0795990919438622,-0.0984068622645981,0.257605046152322,0.325366027313589,0.833449922182592
"100","smt_mc_extramd_CSTR",-0.052613904637587,-0.231406985942187,0.126179176667013,0.523458739012205,0.923171333008865
"101","smt_mc_extratrans_CSTR",-0.0760247520011263,-0.251943498945144,0.0998939949428914,0.351870896159027,0.838146970809389
"102","smt_mc_diff_CSTR",0.0295168927579505,-0.153985909431296,0.213019694947197,0.711492489618788,0.966917947956164
"103","awf_CSTR",0.0607282513999423,-0.11539235133687,0.236848854136755,0.465992782722247,0.901651218028642
"104","radEAD_CSTR",-0.0618195367929653,-0.240914645718063,0.117275572132133,0.450862689514438,0.899457055063947
"105","v_intra_CINGL",0.0818244589507031,-0.0960987671675482,0.259747685068954,0.381937185525991,0.852392002032255
"106","v_extra_CINGL",-0.0819585839596308,-0.262917526513327,0.0990003585940653,0.356773062506703,0.839299905648052
"107","v_csf_CINGL",-0.0374991750234027,-0.217398851895597,0.142400501848792,0.730686484567009,0.966917947956164
"108","micro_Rd_CINGL",-0.123026647028424,-0.297198749856243,0.0511454557993953,0.0912663948869783,0.659146185294843
"109","micro_FA_CINGL",0.0530614901159398,-0.125239048212597,0.231362028444476,0.590754345374621,0.955250448053141
"110","micro_Ax_CINGL",-0.102399131058283,-0.285147309737375,0.0803490476208084,0.368039675223312,0.839388732965449
"111","micro_ADC_CINGL",-0.13179238477986,-0.311173509037729,0.0475887394780097,0.165646632084833,0.751538873747432
"112","Dax_intra_CINGL",-0.126322368095229,-0.309456657097654,0.056811920907196,0.215236119319667,0.758204579704685
"113","Dax_extra_CINGL",-0.131192088573152,-0.314364130206584,0.0519799530602802,0.227884205437585,0.758204579704685
"114","mk_CINGL",0.0935476516983328,-0.0852260693973277,0.272321372793993,0.183648970360614,0.751563561961766
"115","rk_CINGL",0.049097337796493,-0.127385214006129,0.225579889599115,0.582109650891783,0.955250448053141
"116","ak_CINGL",0.116517435417461,-0.0665253459113525,0.299560216746275,0.113401421205023,0.702008797935856
"117","FA_CINGL",0.201220363477917,0.0257271701206783,0.376713556835156,0.0316141308086021,0.527189648069089
"118","MD_CINGL",-0.0908995337506861,-0.266536891717359,0.0847378242159868,0.268831087974382,0.786687657405068
"119","RD_CINGL",-0.130377241235896,-0.304140289878498,0.0433858074067054,0.116867480560311,0.706640580132115
"120","AD_CINGL",0.00626188835528011,-0.17329851142192,0.18582228813248,0.941793534804347,0.985377541445192
"121","smt_fa_CINGL",0.15276557817224,-0.0237503655900996,0.32928152193458,0.0255032944009697,0.527189648069089
"122","smt_long_CINGL",-0.0634216700319376,-0.245284940072382,0.118441600008506,0.486835771005959,0.9107641044154
"123","smt_md_CINGL",-0.144019824606577,-0.323628880932738,0.0355892317195835,0.0630708171433038,0.644159003104179
"124","smt_trans_CINGL",-0.188404910194203,-0.364999841338721,-0.0118099790496857,0.00169725882115013,0.294191528999355
"125","smt_mc_intra_CINGL",0.173140683593126,-0.00378458199664969,0.350065949182901,0.0311999542911137,0.527189648069089
"126","smt_mc_extramd_CINGL",-0.104760082983948,-0.283696426586663,0.0741762606187678,0.177415772490761,0.751538873747432
"127","smt_mc_extratrans_CINGL",-0.156951599772956,-0.333730170900239,0.0198269713543274,0.0292291559149537,0.527189648069089
"128","smt_mc_diff_CINGL",0.00651299900012244,-0.174665792595472,0.187691790595717,0.940438615042012,0.985377541445192
"129","awf_CINGL",0.221284477582729,0.0451128978783324,0.397456057287127,0.00991372183068162,0.468648668359495
"130","radEAD_CINGL",-0.110329234193523,-0.287303295421093,0.0666448270340468,0.207615088892332,0.758204579704685
"131","v_intra_CINGR",0.057027233507669,-0.122091501082487,0.236145968097825,0.547750309971246,0.936941319687657
"132","v_extra_CINGR",-0.146435674387131,-0.328366668024241,0.0354953192499796,0.14221719814986,0.751538873747432
"133","v_csf_CINGR",-0.00320429588568703,-0.18390728440815,0.177498692636776,0.976506823916509,0.987263736173718
"134","micro_Rd_CINGR",-0.119312595022173,-0.293586139990203,0.0549609499458566,0.180658383112363,0.751538873747432
"135","micro_FA_CINGR",0.0272475685294901,-0.152284663445308,0.206779800504288,0.785253655602554,0.966917947956164
"136","micro_Ax_CINGR",-0.13519134883342,-0.318067531634488,0.0476848339676474,0.237202572663315,0.759332027216189
"137","micro_ADC_CINGR",-0.133216511252838,-0.313459346739867,0.0470263242341904,0.193692312831391,0.758204579704685
"138","Dax_intra_CINGR",-0.197755850641502,-0.380778652606567,-0.0147330486764372,0.0794140769614953,0.65063045398133
"139","Dax_extra_CINGR",-0.194543584374219,-0.377621417908036,-0.0114657508404017,0.0796445482195186,0.65063045398133
"140","mk_CINGR",0.0624186350236908,-0.115062393125137,0.239899663172518,0.402678414124256,0.877925661898187
"141","rk_CINGR",0.039493393968966,-0.135317164639562,0.214303952577494,0.652296082340221,0.960328720443831
"142","ak_CINGR",0.121387084435797,-0.0616822164904336,0.304456385362027,0.0831842535951215,0.65063045398133
"143","FA_CINGR",0.188227610220175,0.0137609025913543,0.362694317848996,0.043044656628428,0.576473921511844
"144","MD_CINGR",-0.0845739784085526,-0.259753625317334,0.0906056685002292,0.348241471271227,0.838146970809389
"145","RD_CINGR",-0.120266884343893,-0.293074226892573,0.0525404582047868,0.180368296326533,0.751538873747432
"146","AD_CINGR",0.0034317929033248,-0.176091798181727,0.182955383988376,0.969812596283262,0.987263736173718
"147","smt_fa_CINGR",0.0351678636369519,-0.142478796552758,0.212814523826662,0.628864378194418,0.957872808938416
"148","smt_long_CINGR",-0.0963907254793676,-0.279067142290204,0.0862856913314686,0.289876465955935,0.796489845884834
"149","smt_md_CINGR",-0.125439764255751,-0.304638098691548,0.0537585701800465,0.152224393544484,0.751538873747432
