"","regions","est","ci_l","ci_h","p","pFDR"
"218","micro_FA_SuperiorcoronaradiataL",0.0269157568087619,-0.149780741189098,0.203612254806622,0.695977441641249,0.998513926870589
"219","micro_FA_PosteriorcoronaradiataR",0.0303299103488198,-0.143384786898836,0.204044607596475,0.669422612369229,0.998513926870589
"220","micro_FA_PosteriorcoronaradiataL",0.00848039112047453,-0.165715147120968,0.182675929361917,0.90516065848281,0.998513926870589
"221","micro_FA_PosteriorthalamicradiationR",0.0685656135539355,-0.107875381344788,0.245006608452659,0.368101489745741,0.998513926870589
"222","micro_FA_PosteriorthalamicradiationL",0.062358932450155,-0.113661063912927,0.238378928813237,0.398020308023076,0.998513926870589
"223","micro_FA_SagittalstratumR",0.0353159213584191,-0.141022564758929,0.211654407475767,0.64900331252982,0.998513926870589
"224","micro_FA_SagittalstratumL",0.0582432540801832,-0.117906281634061,0.234392789794427,0.438972389916047,0.998513926870589
"225","micro_FA_ExternalcapsuleR",0.0113841580446005,-0.166927920965449,0.18969623705465,0.873155414395114,0.998513926870589
"226","micro_FA_ExternalcapsuleL",0.0438121130215657,-0.135188508854253,0.222812734897385,0.535132429175602,0.998513926870589
"227","micro_FA_CingulumcingulategyrusR",-0.0178826142178551,-0.196233996080481,0.16046876764477,0.80377834678301,0.998513926870589
"228","micro_FA_CingulumcingulategyrusL",-0.0323602178256325,-0.210410389623285,0.14568995397202,0.651904123698404,0.998513926870589
"229","micro_FA_CingulumhippocampusR",-0.0354033130956297,-0.213750136057848,0.142943509866588,0.632313835549404,0.998513926870589
"230","micro_FA_CingulumhippocampusL",-0.0568534735869711,-0.23412239418768,0.120415447013738,0.451562445895552,0.998513926870589
"231","micro_FA_Fornix_StriaterminalisR",0.0293784938561849,-0.145724151769809,0.204481139482179,0.703685403567184,0.998513926870589
"232","micro_FA_Fornix_StriaterminalisL",0.0250621751676795,-0.15206817620294,0.2021925265383,0.738704296339383,0.998513926870589
"233","micro_FA_SuperiorlongitudinalfasciculusR",-0.00095373804380246,-0.179061768817537,0.177154292729933,0.989440216866088,0.999368926712423
"234","micro_FA_SuperiorlongitudinalfasciculusL",-0.0117261898514996,-0.190083028504271,0.166630648801272,0.871525106941716,0.998513926870589
"235","micro_FA_SuperiorfrontooccipitalfasciculusR",0.0228426299394391,-0.154983447468117,0.200668707346995,0.753059640227019,0.998513926870589
"236","micro_FA_SuperiorfrontooccipitalfasciculusL",0.0759122040742285,-0.0998728514750515,0.251697259623509,0.307792109784839,0.998513926870589
"237","micro_FA_UncinatefasciculusR",-0.00396742811250382,-0.182036109876031,0.174101253651024,0.957759514666436,0.999368926712423
"238","micro_FA_UncinatefasciculusL",0.0114990646916083,-0.167036041854524,0.190034171237741,0.881450241418522,0.998513926870589
"239","micro_FA_TapetumR",0.0240528527838401,-0.139594983593276,0.187700689160956,0.762989196436128,0.998513926870589
"240","micro_FA_TapetumL",-0.00776251087010479,-0.176137451896938,0.160612430156728,0.921963078476423,0.998513926870589
"241","micro_Ax_Middlecerebellarpeduncle",0.0112686933984129,-0.168261820219881,0.190799207016707,0.876237018080026,0.998513926870589
"242","micro_Ax_Pontine",-0.0387422705319031,-0.218382303623196,0.14089776255939,0.621662592577432,0.998513926870589
"243","micro_Ax_GenuCC",0.00297850764616366,-0.174837128508385,0.180794143800712,0.968540141792908,0.999368926712423
"244","micro_Ax_BodyCC",0.0203152757743737,-0.158587401169019,0.199217952717767,0.777062472829302,0.998513926870589
"245","micro_Ax_SpleniumCC",0.0345848496869267,-0.145156446640052,0.214326146013905,0.624801463117477,0.998513926870589
"246","micro_Ax_Fornix",-0.0779911081879549,-0.25109313696223,0.0951109205863198,0.355755982601448,0.998513926870589
"247","micro_Ax_CorticospinaltractR",0.0359822841646561,-0.143918732676118,0.215883301005431,0.648537460011184,0.998513926870589
"248","micro_Ax_CorticospinaltractL",-0.0169378009067605,-0.196821911573958,0.162946309760437,0.82907602310199,0.998513926870589
"249","micro_Ax_MediallemniscusR",-0.027480436974938,-0.207390839263057,0.152429965313181,0.741547919430322,0.998513926870589
"250","micro_Ax_MediallemniscusL",-0.0306615564250788,-0.210573698571988,0.149250585721831,0.698767469832921,0.998513926870589
"251","micro_Ax_InferiorcerebellarpeduncleR",-0.0120270805450621,-0.191698757532854,0.16764459644273,0.872836172896354,0.998513926870589
"252","micro_Ax_InferiorcerebellarpeduncleL",-0.026241393897811,-0.206159152263891,0.153676364468269,0.731997554495848,0.998513926870589
"253","micro_Ax_SuperiorcerebellarpeduncleR",0.0120524512963956,-0.1678686213155,0.191973523908291,0.865332476270166,0.998513926870589
"254","micro_Ax_SuperiorcerebellarpeduncleL",0.0278884541070558,-0.151994298428713,0.207771206642825,0.699211505470799,0.998513926870589
"255","micro_Ax_CerebralpeduncleR",-0.00305481931357997,-0.182849505292805,0.176739866665645,0.969166490772988,0.999368926712423
"256","micro_Ax_CerebralpeduncleL",0.0204980177758557,-0.15906402906772,0.200060064619431,0.788862641101336,0.998513926870589
"257","micro_Ax_AnteriorlimbofinternalcapsuleR",-0.0163150054072562,-0.194770425310061,0.162140414495549,0.845551663981572,0.998513926870589
"258","micro_Ax_AnteriorlimbofinternalcapsuleL",0.0164452897594971,-0.16219031823039,0.195080897749384,0.834253779199174,0.998513926870589
"259","micro_Ax_.PosteriorlimbofinternalcapsuleR",0.00866470097134069,-0.171270881143246,0.188600283085928,0.908730981853013,0.998513926870589
"260","micro_Ax_PosteriorlimbofinternalcapsuleL",0.0407453897105632,-0.139137758023874,0.220628537445,0.571799953768258,0.998513926870589
"261","micro_Ax_RetrolenticularpartofinternalcapsuleR",0.0107314269344986,-0.168899033001312,0.19036188687031,0.882101355114536,0.998513926870589
"262","micro_Ax_RetrolenticularpartofinternalcapsuleL",0.0440840161609278,-0.135781317486787,0.223949349808643,0.549529822397762,0.998513926870589
"263","micro_Ax_AnteriorcoronaradiataR",0.013456435608291,-0.16599296977784,0.192905840994422,0.850669728061844,0.998513926870589
"264","micro_Ax_AnteriorcoronaradiataL",0.0202782848234332,-0.159229193115697,0.199785762762564,0.770519047172389,0.998513926870589
"265","micro_Ax_SuperiorcoronaradiataR",0.0304962982135868,-0.149137581124251,0.210130177551425,0.662626574988595,0.998513926870589
"266","micro_Ax_SuperiorcoronaradiataL",0.0308675586256234,-0.148800025360871,0.210535142612118,0.661034539622991,0.998513926870589
"267","micro_Ax_PosteriorcoronaradiataR",-0.00751394614257978,-0.186967449420394,0.171939557135234,0.914737432248461,0.998513926870589
"268","micro_Ax_PosteriorcoronaradiataL",0.0151724809814341,-0.164296091475185,0.194641053438054,0.828128556184533,0.998513926870589
"269","micro_Ax_PosteriorthalamicradiationR",-0.00218526114705054,-0.182014653924356,0.177644131630255,0.974768417447969,0.999368926712423
"270","micro_Ax_PosteriorthalamicradiationL",-0.00832673482507739,-0.187926848410691,0.171273378760536,0.905723778441663,0.998513926870589
"271","micro_Ax_SagittalstratumR",-0.0057636905698184,-0.18558738002468,0.174059998885043,0.936735382004661,0.999368926712423
"272","micro_Ax_SagittalstratumL",-0.0378857126634221,-0.217617585154136,0.141846159827291,0.611059521398964,0.998513926870589
"273","micro_Ax_ExternalcapsuleR",-0.01041739589232,-0.188915276039434,0.168080484254794,0.895482449149614,0.998513926870589
"274","micro_Ax_ExternalcapsuleL",0.0224719170010634,-0.155699518698797,0.200643352700924,0.785024697676563,0.998513926870589
"275","micro_Ax_CingulumcingulategyrusR",0.00433181699198662,-0.175582484425899,0.184246118409873,0.952471258759165,0.999368926712423
"276","micro_Ax_CingulumcingulategyrusL",0.0168694062915178,-0.163009422246981,0.196748234830017,0.810753039192139,0.998513926870589
"277","micro_Ax_CingulumhippocampusR",-0.0374676696142697,-0.216912898684018,0.141977559455479,0.646360708633397,0.998513926870589
"278","micro_Ax_CingulumhippocampusL",-0.0219612211187498,-0.201249125496686,0.157326683259186,0.781129752274107,0.998513926870589
"279","micro_Ax_Fornix_StriaterminalisR",-0.01447453709509,-0.19404865294594,0.16509957875576,0.852000951920754,0.998513926870589
"280","micro_Ax_Fornix_StriaterminalisL",-0.00721711313899929,-0.18715450951099,0.172720283232992,0.924645435932564,0.998513926870589
"281","micro_Ax_SuperiorlongitudinalfasciculusR",0.00920355328754708,-0.170548218095774,0.188955324670869,0.893976738581241,0.998513926870589
"282","micro_Ax_SuperiorlongitudinalfasciculusL",0.00623010547561812,-0.173550986718957,0.186011197670194,0.928741751976049,0.998513926870589
"283","micro_Ax_SuperiorfrontooccipitalfasciculusR",0.0396574777038494,-0.139400202227453,0.218715157635152,0.599849560207029,0.998513926870589
"284","micro_Ax_SuperiorfrontooccipitalfasciculusL",0.0468654686649342,-0.130713573310569,0.224444510640437,0.524860500060061,0.998513926870589
"285","micro_Ax_UncinatefasciculusR",0.0223442836465943,-0.157582910178557,0.202271477471746,0.767979728871106,0.998513926870589
"286","micro_Ax_UncinatefasciculusL",0.0679957370088382,-0.111634626981285,0.247626100998962,0.380453358557284,0.998513926870589
"287","micro_Ax_TapetumR",0.0215467520616813,-0.156229574164341,0.199323078287704,0.786326488623046,0.998513926870589
"288","micro_Ax_TapetumL",0.0650061985316336,-0.111949367914454,0.241961764977722,0.414767158914377,0.998513926870589
"289","micro_ADC_Middlecerebellarpeduncle",-0.000582915411292215,-0.180505219347862,0.179339388525277,0.995514266920432,0.999368926712423
"290","micro_ADC_Pontine",-0.103521137686299,-0.281552171028421,0.0745098956558225,0.252860478835789,0.998513926870589
"291","micro_ADC_GenuCC",0.0701641017007671,-0.0900365056726166,0.230364709074151,0.359848564876807,0.998513926870589
"292","micro_ADC_BodyCC",0.10527874752348,-0.0583664547872424,0.268923949834202,0.200029700653306,0.998513926870589
"293","micro_ADC_SpleniumCC",0.085193897760521,-0.0865060892608343,0.256893884781876,0.290937163759292,0.998513926870589
"294","micro_ADC_Fornix",-0.0614379189462134,-0.208237483500127,0.0853616456076999,0.40188650539156,0.998513926870589
"295","micro_ADC_CorticospinaltractR",-0.00839454088380156,-0.18775567626566,0.170966594498057,0.922217368873859,0.998513926870589
"296","micro_ADC_CorticospinaltractL",-0.14559762689594,-0.325251517356852,0.0340562635649728,0.0861644643770563,0.904765879601913
"297","micro_ADC_MediallemniscusR",-0.0541854868374793,-0.233618566361772,0.125247592686813,0.534300211973015,0.998513926870589
"298","micro_ADC_MediallemniscusL",-0.118150277550505,-0.297731142714523,0.0614305876135131,0.168560893618943,0.998513926870589
"299","micro_ADC_InferiorcerebellarpeduncleR",-0.0530128209862483,-0.232049758168344,0.126024116195847,0.607048730706797,0.998513926870589
"300","micro_ADC_InferiorcerebellarpeduncleL",-0.0963502175178179,-0.274414333542193,0.0817138985065577,0.239978739861094,0.998513926870589
"301","micro_ADC_SuperiorcerebellarpeduncleR",-0.0196492659884551,-0.199049204467566,0.159750672490656,0.814617184378269,0.998513926870589
"302","micro_ADC_SuperiorcerebellarpeduncleL",-0.0227988004503968,-0.202295525473148,0.156697924572355,0.78409151974297,0.998513926870589
"303","micro_ADC_CerebralpeduncleR",-0.0423659743005531,-0.220935930641633,0.136203982040526,0.589808849288446,0.998513926870589
"304","micro_ADC_CerebralpeduncleL",-0.0418772734070751,-0.218741459623844,0.134986912809694,0.641895732819761,0.998513926870589
"305","micro_ADC_AnteriorlimbofinternalcapsuleR",-0.0361189027378252,-0.205779096690602,0.133541291214952,0.683950197341309,0.998513926870589
"306","micro_ADC_AnteriorlimbofinternalcapsuleL",-0.0286911741857,-0.196805672098087,0.139423323726687,0.753557565057505,0.998513926870589
"307","micro_ADC_.PosteriorlimbofinternalcapsuleR",0.0267103554344343,-0.151896557179073,0.205317268047941,0.748565679059218,0.998513926870589
"308","micro_ADC_PosteriorlimbofinternalcapsuleL",0.0316101828572976,-0.147348156827964,0.21056852254256,0.725881410287869,0.998513926870589
"309","micro_ADC_RetrolenticularpartofinternalcapsuleR",-0.0333260766688082,-0.207964984027459,0.141312830689843,0.675317423480579,0.998513926870589
"310","micro_ADC_RetrolenticularpartofinternalcapsuleL",0.0406440258885682,-0.135704745181567,0.216992796958703,0.616522496303195,0.998513926870589
"311","micro_ADC_AnteriorcoronaradiataR",0.00256097041818308,-0.164761834396885,0.169883775233251,0.973492316599411,0.999368926712423
"312","micro_ADC_AnteriorcoronaradiataL",0.00753593685776773,-0.159398074259847,0.174469947975383,0.925177828164446,0.998513926870589
"313","micro_ADC_SuperiorcoronaradiataR",0.0159757062029395,-0.156474001888594,0.188425414294473,0.832481128871588,0.998513926870589
"314","micro_ADC_SuperiorcoronaradiataL",0.00451062253814337,-0.166933776368277,0.175955021444564,0.952810751994756,0.999368926712423
"315","micro_ADC_PosteriorcoronaradiataR",-0.0616466887829514,-0.228609658170681,0.105316280604778,0.402826452767644,0.998513926870589
"316","micro_ADC_PosteriorcoronaradiataL",-0.0130285751740453,-0.180620584336446,0.154563433988356,0.8632401112804,0.998513926870589
"317","micro_ADC_PosteriorthalamicradiationR",-0.107490190886917,-0.279424386990682,0.0644440052168471,0.1733366307207,0.998513926870589
"318","micro_ADC_PosteriorthalamicradiationL",-0.0999021305160085,-0.269321320910136,0.0695170598781188,0.189278576452297,0.998513926870589
"319","micro_ADC_SagittalstratumR",-0.0744941792995561,-0.246622725347067,0.0976343667479546,0.380474314435905,0.998513926870589
"320","micro_ADC_SagittalstratumL",-0.13996362586508,-0.311621417240362,0.0316941655102009,0.0973631510309548,0.946256043061619
"321","micro_ADC_ExternalcapsuleR",-0.0331466029822104,-0.202657379051614,0.136364173087193,0.705554327734507,0.998513926870589
"322","micro_ADC_ExternalcapsuleL",-0.0164558693061208,-0.188258344367302,0.155346605755061,0.861504773517328,0.998513926870589
"323","micro_ADC_CingulumcingulategyrusR",0.0364339607231048,-0.141566205969254,0.214434127415463,0.642185494855112,0.998513926870589
"324","micro_ADC_CingulumcingulategyrusL",0.0799583953248527,-0.0978768979552145,0.25779368860492,0.257035975155091,0.998513926870589
"325","micro_ADC_CingulumhippocampusR",-0.0231544898188932,-0.202194077889528,0.155885098251741,0.775046201116069,0.998513926870589
"326","micro_ADC_CingulumhippocampusL",0.0246346269070125,-0.154617708114988,0.203886961929013,0.776180395224938,0.998513926870589
"327","micro_ADC_Fornix_StriaterminalisR",-0.0598788755970101,-0.229132074344866,0.109374323150846,0.475310356158157,0.998513926870589
"328","micro_ADC_Fornix_StriaterminalisL",-0.0387436142536259,-0.214605411389504,0.137118182882252,0.644950605936694,0.998513926870589
"329","micro_ADC_SuperiorlongitudinalfasciculusR",0.00786619527168671,-0.165463136238185,0.181195526781558,0.921101357296317,0.998513926870589
"330","micro_ADC_SuperiorlongitudinalfasciculusL",0.0154826016054289,-0.159379278795837,0.190344482006695,0.850049272933841,0.998513926870589
"331","micro_ADC_SuperiorfrontooccipitalfasciculusR",0.0265798801678717,-0.14582988995275,0.198989650288494,0.724653141137593,0.998513926870589
"332","micro_ADC_SuperiorfrontooccipitalfasciculusL",-0.0240686884674009,-0.190463871497533,0.142326494562731,0.754180997091902,0.998513926870589
"333","micro_ADC_UncinatefasciculusR",0.0321093718565415,-0.145465579270889,0.209684322983972,0.772652402804236,0.998513926870589
"334","micro_ADC_UncinatefasciculusL",0.115677965916703,-0.0626565489565136,0.294012480789919,0.332714328553433,0.998513926870589
"335","micro_ADC_TapetumR",-0.00543324024883736,-0.167411907704715,0.15654542720704,0.948074119270646,0.999368926712423
"336","micro_ADC_TapetumL",0.0460549481959333,-0.120494493932357,0.212604390324223,0.566401837516043,0.998513926870589
"337","Dax_intra_Middlecerebellarpeduncle",-0.0229141399452128,-0.202764273485183,0.156935993594758,0.756748451350483,0.998513926870589
"338","Dax_intra_Pontine",-0.0526593569760495,-0.232444222416991,0.127125508464892,0.546274791531288,0.998513926870589
"339","Dax_intra_GenuCC",-0.00294886853845974,-0.181393332702837,0.175495595625918,0.972295233331048,0.999368926712423
"340","Dax_intra_BodyCC",0.0151001957861669,-0.164663577999465,0.194863969571798,0.838465180974897,0.998513926870589
"341","Dax_intra_SpleniumCC",0.014224155486783,-0.165374425737585,0.193822736711151,0.8479962053232,0.998513926870589
"342","Dax_intra_Fornix",-0.103708924790337,-0.275402799206399,0.0679849496257244,0.474280645952979,0.998513926870589
"343","Dax_intra_CorticospinaltractR",-0.0247514705078401,-0.204546947903425,0.155044006887744,0.782330075195163,0.998513926870589
"344","Dax_intra_CorticospinaltractL",-0.0615258826509337,-0.24130319194127,0.118251426639402,0.467872316021634,0.998513926870589
"345","Dax_intra_MediallemniscusR",-0.0509721438851471,-0.230824966402087,0.128880678631793,0.557107363724873,0.998513926870589
"346","Dax_intra_MediallemniscusL",-0.041669186224115,-0.221563407951927,0.138225035503697,0.605439085153318,0.998513926870589
"347","Dax_intra_InferiorcerebellarpeduncleR",-0.0294873890314941,-0.208775676168391,0.149800898105403,0.68500695847111,0.998513926870589
"348","Dax_intra_InferiorcerebellarpeduncleL",-0.0334715096519236,-0.213148688163915,0.146205668860068,0.675863389020299,0.998513926870589
"349","Dax_intra_SuperiorcerebellarpeduncleR",-0.0389757404243323,-0.218610588600914,0.140659107752249,0.610549148449741,0.998513926870589
"350","Dax_intra_SuperiorcerebellarpeduncleL",-0.0382968990000743,-0.218064648010951,0.141470850010803,0.632444438259919,0.998513926870589
"351","Dax_intra_CerebralpeduncleR",-0.0144016517672433,-0.19428331275275,0.165480009218263,0.861764812404509,0.998513926870589
"352","Dax_intra_CerebralpeduncleL",0.0121010119223327,-0.167842492203731,0.192044516048397,0.88367580288031,0.998513926870589
"353","Dax_intra_AnteriorlimbofinternalcapsuleR",-0.0312055040919982,-0.210143481721244,0.147732473537247,0.729060790183753,0.998513926870589
"354","Dax_intra_AnteriorlimbofinternalcapsuleL",0.00999070181207178,-0.169156407004736,0.18913781062888,0.897694504667154,0.998513926870589
"355","Dax_intra_.PosteriorlimbofinternalcapsuleR",-0.017693690183097,-0.197546822652962,0.162159442286768,0.826193744046559,0.998513926870589
"356","Dax_intra_PosteriorlimbofinternalcapsuleL",-0.00774451752427527,-0.187619755217835,0.172130720169284,0.917936757537655,0.998513926870589
"357","Dax_intra_RetrolenticularpartofinternalcapsuleR",0.00831388141918433,-0.171491100349304,0.188118863187672,0.9079028143438,0.998513926870589
"358","Dax_intra_RetrolenticularpartofinternalcapsuleL",0.037209813302912,-0.142602509147608,0.217022135753432,0.604061842238057,0.998513926870589
"359","Dax_intra_AnteriorcoronaradiataR",-0.0074244211108984,-0.186286451464386,0.171437609242589,0.923573754882107,0.998513926870589
"360","Dax_intra_AnteriorcoronaradiataL",0.0153307091936455,-0.163596365335404,0.194257783722695,0.834696527807519,0.998513926870589
"361","Dax_intra_SuperiorcoronaradiataR",0.00734392864319613,-0.17199572954861,0.186683586835002,0.920676693053561,0.998513926870589
"362","Dax_intra_SuperiorcoronaradiataL",0.023794812229289,-0.155537669106809,0.203127293565387,0.737493243091856,0.998513926870589
"363","Dax_intra_PosteriorcoronaradiataR",0.0148383522884209,-0.164602614751546,0.194279319328388,0.835357179860981,0.998513926870589
"364","Dax_intra_PosteriorcoronaradiataL",0.0354865704396826,-0.144075047133083,0.215048188012448,0.608283660283568,0.998513926870589
"365","Dax_intra_PosteriorthalamicradiationR",0.00631911373932176,-0.173449051381897,0.18608727886054,0.927053454476026,0.998513926870589
"366","Dax_intra_PosteriorthalamicradiationL",0.0137487649413228,-0.165938903446515,0.19343643332916,0.844295229018676,0.998513926870589
"367","Dax_intra_SagittalstratumR",0.0111005162258268,-0.168701967946989,0.190903000398643,0.87444956076191,0.998513926870589
"368","Dax_intra_SagittalstratumL",-0.00156973544370857,-0.181142153622805,0.178002682735388,0.982476365058278,0.999368926712423
"369","Dax_intra_ExternalcapsuleR",-0.0198832265487505,-0.198988513389241,0.15922206029174,0.796787559217793,0.998513926870589
"370","Dax_intra_ExternalcapsuleL",0.00345245431066476,-0.175137436867178,0.182042345488508,0.965186631475891,0.999368926712423
"371","Dax_intra_CingulumcingulategyrusR",0.000294393429785621,-0.17950674972135,0.180095536580922,0.996914313815233,0.999368926712423
"372","Dax_intra_CingulumcingulategyrusL",0.0288009253448493,-0.15090719382625,0.208509044515949,0.688908464318388,0.998513926870589
"373","Dax_intra_CingulumhippocampusR",-0.00795026782397675,-0.187650105468311,0.171749569820357,0.923498762641893,0.998513926870589
"374","Dax_intra_CingulumhippocampusL",-0.0269070880057258,-0.206433206022596,0.152619030011145,0.747783122903286,0.998513926870589
"375","Dax_intra_Fornix_StriaterminalisR",-0.0387943039857113,-0.218610667252511,0.141022059281088,0.635127082880435,0.998513926870589
"376","Dax_intra_Fornix_StriaterminalisL",-0.0118955151826426,-0.191813713530334,0.168022683165049,0.876306184315386,0.998513926870589
"377","Dax_intra_SuperiorlongitudinalfasciculusR",0.0279119291044269,-0.151682237636132,0.207506095844986,0.69389123373051,0.998513926870589
"378","Dax_intra_SuperiorlongitudinalfasciculusL",0.0261357581952809,-0.153433388983914,0.205704905374476,0.714788070897165,0.998513926870589
"379","Dax_intra_SuperiorfrontooccipitalfasciculusR",-0.0313788112819077,-0.210537499807056,0.147779877243241,0.705355630140895,0.998513926870589
"380","Dax_intra_SuperiorfrontooccipitalfasciculusL",0.0171801918974277,-0.161080682282907,0.195441066077762,0.815754587024029,0.998513926870589
"381","Dax_intra_UncinatefasciculusR",0.00594933252110957,-0.173915153321739,0.185813818363958,0.93464301057349,0.999368926712423
"382","Dax_intra_UncinatefasciculusL",0.0402450137932327,-0.139448088563521,0.219938116149986,0.586130392220997,0.998513926870589
"383","Dax_intra_TapetumR",0.00934261665975364,-0.169959391948983,0.188644625268491,0.898676326038734,0.998513926870589
"384","Dax_intra_TapetumL",0.0395715142594496,-0.139577981007277,0.218721009526176,0.560144594943349,0.998513926870589
"385","Dax_extra_Middlecerebellarpeduncle",-0.00711126579238377,-0.18677345833504,0.172550926750272,0.921379071578289,0.998513926870589
"386","Dax_extra_Pontine",-0.0424886091974108,-0.22212402323425,0.137146804839429,0.606868153630926,0.998513926870589
"387","Dax_extra_GenuCC",0.0156225189415523,-0.161226990804931,0.192472028688035,0.844872774250164,0.998513926870589
"388","Dax_extra_BodyCC",0.0338405398620266,-0.145195808345258,0.212876888069312,0.649446132027224,0.998513926870589
"389","Dax_extra_SpleniumCC",0.0296866072411695,-0.149818049259235,0.209191263741575,0.682596960021712,0.998513926870589
"390","Dax_extra_Fornix",-0.0792269489733844,-0.258107219095992,0.0996533211492234,0.403025416235461,0.998513926870589
"391","Dax_extra_CorticospinaltractR",0.000129119252051038,-0.179711884186811,0.179970122690913,0.998777578879338,0.999578523208833
"392","Dax_extra_CorticospinaltractL",-0.0510545241543217,-0.230912538389316,0.128803490080672,0.5289809850603,0.998513926870589
"393","Dax_extra_MediallemniscusR",-0.0444620490681567,-0.2242848804523,0.135360782315987,0.611671227746724,0.998513926870589
"394","Dax_extra_MediallemniscusL",-0.0470314463300316,-0.226929183817223,0.13286629115716,0.562351642962543,0.998513926870589
"395","Dax_extra_InferiorcerebellarpeduncleR",-0.0246173642038056,-0.203855612905042,0.15462088449743,0.729526944676835,0.998513926870589
"396","Dax_extra_InferiorcerebellarpeduncleL",-0.0218856870509163,-0.201615588008707,0.157844213906874,0.772951964388324,0.998513926870589
"397","Dax_extra_SuperiorcerebellarpeduncleR",-0.0218476182270663,-0.201519326154196,0.157824089700063,0.760894252284043,0.998513926870589
"398","Dax_extra_SuperiorcerebellarpeduncleL",-0.0145299234776598,-0.194284328426016,0.165224481470697,0.845895368679872,0.998513926870589
"399","Dax_extra_CerebralpeduncleR",-0.0076706917102076,-0.187619315513587,0.172277932093172,0.924090850239396,0.998513926870589
"400","Dax_extra_CerebralpeduncleL",0.0207195546405538,-0.159194138500679,0.200633247781787,0.792178192446419,0.998513926870589
"401","Dax_extra_AnteriorlimbofinternalcapsuleR",-0.0127763481977969,-0.190811897834445,0.165259201438852,0.879482293122224,0.998513926870589
"402","Dax_extra_AnteriorlimbofinternalcapsuleL",0.0144285308908193,-0.163855519889609,0.192712581671247,0.856344759010981,0.998513926870589
"403","Dax_extra_.PosteriorlimbofinternalcapsuleR",1.75610672146061e-05,-0.179847193433736,0.179882315568165,0.999816065804582,0.999816065804582
"404","Dax_extra_PosteriorlimbofinternalcapsuleL",0.018244719187872,-0.161669390554309,0.198158828930053,0.799919342877026,0.998513926870589
"405","Dax_extra_RetrolenticularpartofinternalcapsuleR",0.00833856006707061,-0.171091783778902,0.187768903913043,0.911179517600553,0.998513926870589
"406","Dax_extra_RetrolenticularpartofinternalcapsuleL",0.0437781748979942,-0.135910484912502,0.22346683470849,0.55940451717015,0.998513926870589
"407","Dax_extra_AnteriorcoronaradiataR",0.000417573683249055,-0.177500837230891,0.17833598459739,0.995638921309531,0.999368926712423
"408","Dax_extra_AnteriorcoronaradiataL",0.0190224884805498,-0.159021998863844,0.197066975824943,0.797773258472989,0.998513926870589
"409","Dax_extra_SuperiorcoronaradiataR",0.0189634797426414,-0.160034801741468,0.197961761226751,0.795296847422301,0.998513926870589
"410","Dax_extra_SuperiorcoronaradiataL",0.0252986084634056,-0.153643750718055,0.204240967644866,0.728601233444912,0.998513926870589
"411","Dax_extra_PosteriorcoronaradiataR",0.00492871184703827,-0.173604377251715,0.183461800945792,0.946836485079277,0.999368926712423
"412","Dax_extra_PosteriorcoronaradiataL",0.0257685995431072,-0.152947915599262,0.204485114685476,0.72487558078193,0.998513926870589
"413","Dax_extra_PosteriorthalamicradiationR",-0.00943740724059737,-0.18885002644736,0.169975211966165,0.895421919841868,0.998513926870589
"414","Dax_extra_PosteriorthalamicradiationL",-0.00638947515625183,-0.185449970688052,0.172671020375549,0.930593798091504,0.998513926870589
"415","Dax_extra_SagittalstratumR",0.00132958080966684,-0.178048363293115,0.180707524912449,0.985756005037101,0.999368926712423
"416","Dax_extra_SagittalstratumL",-0.0278133015061688,-0.206877163146426,0.151250560134088,0.713264258879257,0.998513926870589
"417","Dax_extra_ExternalcapsuleR",-0.02852705718463,-0.206157931741834,0.149103817372574,0.725242860341925,0.998513926870589
"418","Dax_extra_ExternalcapsuleL",0.00233246724843171,-0.174766474113645,0.179431408610508,0.977845129648143,0.999368926712423
"419","Dax_extra_CingulumcingulategyrusR",0.0111510203513326,-0.168608271705621,0.190910312408286,0.881372496763778,0.998513926870589
"420","Dax_extra_CingulumcingulategyrusL",0.0296550619219933,-0.150050080714513,0.209360204558499,0.682336136601281,0.998513926870589
"421","Dax_extra_CingulumhippocampusR",-0.00757398709179545,-0.186991630590954,0.171843656407363,0.92814322420005,0.998513926870589
"422","Dax_extra_CingulumhippocampusL",-0.0226530042721175,-0.202012211895547,0.156706203351312,0.783549937550709,0.998513926870589
"423","Dax_extra_Fornix_StriaterminalisR",-0.0227255842781618,-0.202244833595773,0.156793665039449,0.772316147518362,0.998513926870589
"424","Dax_extra_Fornix_StriaterminalisL",-0.0116516320902959,-0.19150216068354,0.168198896502949,0.881427964683812,0.998513926870589
"425","Dax_extra_SuperiorlongitudinalfasciculusR",0.0184430073740945,-0.160897543885608,0.197783558633797,0.798444058269025,0.998513926870589
"426","Dax_extra_SuperiorlongitudinalfasciculusL",0.0142014060848867,-0.165166944566406,0.193569756736179,0.84622613077014,0.998513926870589
"427","Dax_extra_SuperiorfrontooccipitalfasciculusR",0.00216097432494265,-0.176541066872594,0.180863015522479,0.977721086494052,0.999368926712423
"428","Dax_extra_SuperiorfrontooccipitalfasciculusL",0.02960590187189,-0.147223253924709,0.206435057668489,0.692323497001759,0.998513926870589
"429","Dax_extra_UncinatefasciculusR",0.00651146824060918,-0.173315059272827,0.186337995754045,0.931190441870694,0.998513926870589
"430","Dax_extra_UncinatefasciculusL",0.0385696808937577,-0.140912677709314,0.218052039496829,0.614564951039754,0.998513926870589
